********************************************************************************
LOGGING TIME: 20160404_231752
CLIENT IP: 192.168.56.1
USERNAME: Arvind
OS: Windows 8
ARCHITECTURE: amd64
VERSION: 6.2
RESOLUTION: 1366.0 768.0
********************************************************************************
MM, 298, 249, 1460288884413
MM, 331, 201, 15
MM, 355, 146, 0
MM, 380, 108, 16
MM, 416, 75, 15
MM, 447, 39, 16
MM, 473, 15, 0
MM, 507, -1, 18
MM, 534, -8, 15
MM, 552, -4, 20
MM, 569, 0, 11
MM, 591, 0, 13
MM, 607, 0, 12
MM, 621, 1, 12
MM, 633, 5, 13
MM, 643, 11, 12
MM, 658, 19, 12
MM, 668, 26, 13
MM, 676, 33, 12
MM, 682, 38, 12
MM, 684, 42, 13
MM, 686, 44, 13
MM, 686, 47, 12
MM, 686, 48, 12
MM, 685, 48, 13
MM, 683, 49, 12
MM, 680, 49, 12
MM, 674, 50, 13
MM, 662, 53, 12
MM, 655, 57, 13
MM, 651, 61, 12
MM, 649, 62, 12
MM, 648, 63, 13
MM, 648, 64, 17
MM, 648, 64, 32
MM, 648, 64, 0
MM, 650, 64, 15
MM, 655, 64, 16
MM, 663, 64, 15
MM, 667, 64, 0
MM, 672, 65, 16
MM, 674, 66, 16
MM, 675, 66, 15
MM, 677, 67, 16
MM, 679, 68, 0
MM, 680, 69, 15
MM, 681, 69, 16
MM, 683, 69, 16
MM, 684, 70, 15
MM, 685, 70, 0
MM, 687, 70, 16
MM, 688, 70, 15
MM, 689, 70, 16
MM, 691, 70, 16
MM, 692, 70, 0
MM, 693, 70, 15
MM, 694, 70, 16
MM, 694, 70, 15
MM, 695, 70, 16
MM, 696, 70, 0
MM, 697, 70, 16
MP, 1, 189
MR, 1, 125
MC, 1, 0
MM, 697, 71, 140
MM, 697, 74, 0
MM, 697, 80, 16
MM, 699, 90, 15
MM, 701, 97, 16
MM, 702, 104, 15
MM, 702, 107, 0
MM, 703, 109, 18
MM, 703, 110, 16
MM, 703, 111, 15
MM, 704, 113, 31
MM, 704, 120, 16
MM, 705, 128, 16
MM, 709, 136, 0
MM, 712, 144, 15
